<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.03	14:00:00	1.13413	1.13552	1.13395	1.13433	4161	0	3
2019.01.03	15:00:00	1.13432	1.13669	1.13373	1.13652	6638	0	3
2019.01.03	16:00:00	1.13651	1.13722	1.13613	1.13638	6680	0	3
2019.01.03	17:00:00	1.13731	1.14091	1.13730	1.13926	14281	0	3
2019.01.03	18:00:00	1.13925	1.14108	1.13867	1.13982	10152	0	3
2019.01.03	19:00:00	1.13981	1.14058	1.13930	1.13986	6485	0	3
2019.01.03	20:00:00	1.13983	1.14066	1.13962	1.14005	4170	0	3
2019.01.03	21:00:00	1.14006	1.14038	1.13827	1.13912	3719	0	3
2019.01.03	22:00:00	1.13911	1.14014	1.13895	1.13982	4535	0	3
2019.01.03	23:00:00	1.13981	1.13994	1.13923	1.13923	1455	0	3
2019.01.04	00:00:00	1.13923	1.13968	1.13852	1.13929	851	0	3
2019.01.04	01:00:00	1.13929	1.13962	1.13893	1.13898	2070	0	3
2019.01.04	02:00:00	1.13899	1.14053	1.13892	1.14052	2787	0	3
2019.01.04	03:00:00	1.14051	1.14117	1.14027	1.14039	2255	0	3
2019.01.04	04:00:00	1.14040	1.14075	1.13973	1.13976	1565	0	3
2019.01.04	05:00:00	1.13975	1.13985	1.13879	1.13979	2200	0	3
2019.01.04	06:00:00	1.13980	1.13985	1.13900	1.13940	1541	0	3
2019.01.04	07:00:00	1.13940	1.13981	1.13892	1.13899	1357	0	3
2019.01.04	08:00:00	1.13899	1.13940	1.13831	1.13931	1521	0	3
2019.01.04	09:00:00	1.13932	1.14097	1.13920	1.14075	4034	0	3
2019.01.04	10:00:00	1.14073	1.14167	1.14020	1.14079	4420	0	3
2019.01.04	11:00:00	1.14079	1.14189	1.14022	1.14030	4388	0	3
2019.01.04	12:00:00	1.14027	1.14086	1.13946	1.14039	4407	0	3
2019.01.04	13:00:00	1.14041	1.14153	1.14027	1.14114	2947	0	3
2019.01.04	14:00:00	1.14114	1.14139	1.14044	1.14057	3343	0	3
2019.01.04	15:00:00	1.14058	1.14077	1.13628	1.13712	8635	0	3
2019.01.04	16:00:00	1.13712	1.13728	1.13459	1.13535	8913	0	3
2019.01.04	17:00:00	1.13535	1.14107	1.13455	1.14102	12105	0	3
2019.01.04	18:00:00	1.14105	1.14176	1.13994	1.14087	8676	0	3
2019.01.04	19:00:00	1.14086	1.14117	1.13932	1.14053	6263	0	3
2019.01.04	20:00:00	1.14052	1.14105	1.14023	1.14039	4248	0	3
2019.01.04	21:00:00	1.14039	1.14039	1.13938	1.14000	5357	0	3
2019.01.04	22:00:00	1.14000	1.14043	1.13957	1.14030	2543	0	3
2019.01.04	23:00:00	1.14031	1.14032	1.13931	1.13931	1338	0	3
2019.01.07	00:00:00	1.13952	1.14058	1.13950	1.14046	351	0	3
2019.01.07	01:00:00	1.14046	1.14128	1.14044	1.14101	1847	0	3
2019.01.07	02:00:00	1.14102	1.14133	1.14045	1.14091	1637	0	3
